datetime,ghi,counts,SZA,TOA,cams,lsasaf
2018-08-24 12:30:00,466.767349874146,15.0,65.07122455689182,562.1956844847622,485.266,439.5
2018-09-16 12:15:00,325.6166846458109,15.0,62.549046840220576,622.2054749972081,389.174,486.6
2018-07-11 18:15:00,667.8173318950018,15.0,52.42051734420217,802.9961216872289,530.3548,666.3
2018-08-13 15:30:00,903.344120819849,15.0,39.00132502755629,1031.704160437081,916.1164,899.0
2018-10-23 14:00:00,710.3991370010788,15.0,30.49495260427444,1187.2012212878228,671.7176,946.9
2018-12-25 11:45:00,518.2308522114347,15.0,61.5601846941851,669.4315098953654,408.0152,482.30002
2018-06-21 16:45:00,798.1301690039553,15.0,46.090516966598834,913.2414988112052,791.0392,789.9
2018-08-24 16:30:00,976.6271125494426,15.0,33.61469305814741,1110.781947517343,990.0976,971.8
2018-08-14 12:00:00,279.2017259978425,15.0,73.49392240062201,377.33627726675377,150.2028,266.30002
2018-10-31 13:30:00,938.0079108234448,15.0,36.16712419454459,1116.7729731606266,818.0084,920.0
2018-08-20 20:00:00,220.9708737864077,15.0,64.43968602723497,574.4597638897093,166.1664,430.0
2018-08-10 19:45:00,490.5645451276519,15.0,62.781284416007786,606.5317177738327,505.808,497.2
2018-09-07 17:00:00,1008.1984897518876,15.0,30.69396703259276,1154.9786145304674,1008.2572,1008.7
2018-12-21 16:30:00,1218.6983099604456,15.0,4.193787062870303,1401.4865137371332,1029.4468,1166.9
2018-09-27 16:45:00,1094.7860481841062,15.0,22.87600320104059,1251.285641850167,930.1708,1099.7001
2018-07-22 17:00:00,835.2391226177634,15.0,43.5839416822691,955.3323020965854,836.2564,818.0
2018-10-30 11:30:00,490.7155699388708,15.0,64.02280815562607,605.6282617237242,489.8348,450.0
2018-08-20 13:15:00,597.4685364976627,15.0,56.91643680609285,726.7761010603604,427.252,563.8
2018-10-18 19:15:00,745.4153182308522,15.0,48.43638459234559,911.6758715585072,763.1788,759.9
2018-11-04 12:15:00,668.982380438691,15.0,53.14065870034173,831.3791479968008,675.448,637.4
2018-06-25 14:30:00,687.3139158576051,15.0,52.45355532642009,802.2002750317847,700.3992,672.5
2018-10-20 11:30:00,237.2096368212873,15.0,65.3863128943802,572.939660894558,195.3116,404.6
2018-07-18 18:00:00,413.57784969435454,15.0,49.55999012024039,854.8491203773966,555.9896,707.4
2018-09-21 19:15:00,691.6864437252787,15.0,51.09795349107923,849.9838700738347,708.8932,710.2
2018-06-22 19:45:00,385.9187342682488,15.0,68.16872684977572,489.6421209420459,392.7436,395.6
2018-11-15 16:00:00,1223.804386911183,15.0,3.8012625495787056,1389.4890113602405,1202.7036,1194.9
2018-11-14 10:45:00,321.23696512046024,15.0,73.14139363941517,403.6944705675479,160.85,288.5
2018-08-18 17:45:00,873.0672419992808,15.0,41.23237243261336,1000.4296156686936,875.6816,865.3
2018-06-12 17:15:00,772.7436174038115,15.0,47.5658820885487,889.7105492859773,719.9492,750.0
