datetime,ghi,counts,SZA,TOA,cams,lsasaf,era,merra
2015-03-09 18:00:00,812.944147355912,15.0,39.44125470968778,1064.582538095517,796.4839999999999,838.45001,615.0578,701.0
2015-03-09 19:00:00,703.4046345811051,8.0,50.57876452902168,875.3704160906858,562.4773,658.50002,508.87112,513.0
2015-03-09 20:00:00,412.9609823727471,13.25,62.77584815312167,630.6260154308366,380.3999,465.15001,381.3689,289.5
2015-03-09 21:00:00,106.37254901960785,15.0,75.41929328457795,347.0282625616934,72.2486,222.8,146.66667,88.15625
2015-03-10 11:00:00,230.13071895424835,15.0,74.19085650212837,375.3551663508668,175.7235,225.27500500000002,216.21333,323.375
2015-03-10 12:00:00,451.68746286393343,15.0,61.590182903050824,655.5154902766118,419.2419,458.37501,427.05777,479.5
2015-03-10 13:00:00,644.5395127748068,15.0,49.50060214097112,894.7886867125235,624.6491,662.55001,594.88,708.5
2015-03-10 14:00:00,806.3101604278074,15.0,38.59322739903131,1076.8686827391466,773.9431999999999,821.37501,686.82666,840.0
2015-03-10 15:00:00,906.2804515745692,15.0,30.31864763333648,1189.347027528688,877.0387000000001,921.30001,714.57776,897.5
2015-03-10 16:00:00,935.0772430184194,15.0,27.27867357947407,1224.5585077629935,918.8939,956.40003,801.4044,901.75
2015-03-10 17:00:00,895.0178253119428,15.0,31.071674898032022,1180.103519253818,869.0476,922.10001,722.3111,818.0
2015-03-10 18:00:00,771.6666666666666,15.0,39.7686644496783,1059.0115960027192,732.3824,819.7250200000001,617.88446,694.25
2015-03-10 19:00:00,528.1431966726084,15.0,50.86787495144835,869.534952465395,581.6545,660.7750100000001,379.18222,516.0
2015-03-10 20:00:00,372.17468805704095,15.0,63.042703438924114,624.5861087739555,406.2619,433.425005,369.0311,303.375
2015-03-10 21:00:00,201.7736185383244,15.0,75.6765490792482,340.8579238288683,25.9244,178.175005,161.58223,92.59375
2015-03-11 11:00:00,218.53535353535352,15.0,74.34311459827143,371.63680891785623,214.6937,232.8,217.93777,337.25
2015-03-11 12:00:00,446.6755793226381,15.0,61.75638169549587,651.6569751314817,467.507,461.250005,446.7378,545.5
2015-03-11 13:00:00,656.9756387403446,15.0,49.69765368013917,890.7147702119958,671.0337,667.50002,651.76886,719.5
2015-03-11 14:00:00,823.440285204991,15.0,38.84516172088669,1072.5188004863462,828.4053,828.62501,798.24,842.25
2015-03-11 15:00:00,884.9673202614377,15.0,30.650520885785106,1184.679421736702,925.9647,932.0,869.17334,905.0
2015-03-11 16:00:00,927.8431372549019,15.0,27.672397942294335,1219.5530729790414,955.6556,966.975,924.5867,899.25
2015-03-11 17:00:00,891.0487225193107,15.0,31.45043539374601,1174.7631725126332,915.1086,932.025,884.4622,827.25
2015-03-11 18:00:00,797.5727866904338,15.0,40.099007885754524,1053.3620780354524,807.7692999999999,829.8000099999999,758.57776,692.25
2015-03-11 19:00:00,638.0689245395128,15.0,51.16001691670303,863.6230735113244,642.3772,668.4,564.01776,511.125
2015-03-11 20:00:00,425.61794414735584,15.0,63.31234325633161,618.476558540038,433.0034,461.775005,398.09778,299.125
2015-03-11 21:00:00,191.82709447415328,15.0,75.93624374018324,334.6288629931157,202.4725,230.325005,185.56444,90.09375
2015-03-12 11:00:00,224.4414735591206,15.0,74.49494206691823,367.92820492873733,237.8493,232.075005,223.39555,337.5
2015-03-12 12:00:00,453.88294711824125,15.0,61.922775432436886,647.7902820119717,468.50030000000004,466.55001500000003,450.54224,549.0
2015-03-12 13:00:00,662.3380867498514,15.0,49.895587444158934,886.6148168219738,672.9245,673.45,656.23114,725.25
2015-03-12 14:00:00,823.7967914438502,15.0,39.09855779542501,1068.126311987647,830.4072,834.625,813.9733,849.5
2015-03-12 15:00:00,883.9215686274509,15.0,30.983783327128762,1179.9550590753784,927.3151,933.6,870.0267,912.75
2015-03-12 16:00:00,979.9999999999999,15.0,28.0670360877324,1214.4801137768823,955.7402,966.60001,927.32446,907.25
2015-03-12 17:00:00,902.4658348187759,15.0,31.8310710819188,1169.3486506696013,913.5751,929.7,876.01776,834.0
2015-03-12 18:00:00,805.032679738562,15.0,40.432108975593245,1047.6363043810275,803.2239999999999,823.25,638.88,700.0
2015-03-12 19:00:00,634.1146761734997,15.0,51.45502892390375,857.6375701715647,637.8323,661.1,586.1511,514.5
2015-03-12 20:00:00,396.9013666072489,15.0,63.58461846029685,612.3005477898336,427.2146,454.000015,396.62222,297.75
2015-03-12 21:00:00,184.845513963161,15.0,76.19823475465346,328.3445498725505,196.0874,222.95000249999998,185.24445,88.3125
2015-03-13 11:00:00,200.30897207367792,15.0,74.64636243862807,364.2289380223845,163.9384,218.6500025,209.01334,333.5
