datetime,ghi,argp,SZA,TOA,cams,lsasaf,era,merra
2016-03-28 18:00:00,423.3541666666667,802.9378759901413,40.72455663013884,1033.4842753824257,459.6959,571.35,622.3467,770.25
2016-03-28 19:00:00,353.4791666666667,622.9300568359697,52.316516345318966,833.6265081767237,210.6275,406.175005,359.78665,570.25
2016-03-28 20:00:00,267.125,395.9431239962522,65.06438647887252,574.9340002405747,43.9948,297.175005,244.99556,356.25
2016-03-28 21:00:00,58.375,151.17350175291008,78.36453261855866,275.03621848024494,13.2864,55.07500025,106.73778,136.3125
2016-03-29 11:00:00,90.20833333333334,172.60503087475277,77.14244738967636,303.28928746008506,19.1513,89.27500175,122.4,228.375
2016-03-29 12:00:00,318.1041666666667,417.1777695942978,63.90260211776931,599.5493780073912,153.7224,266.35,270.22223,490.5
2016-03-29 13:00:00,626.0416666666666,639.9958633630501,51.272809692765755,852.6647657538231,370.58,380.0,377.76,714.5
2016-03-29 14:00:00,738.4375,813.8139643414573,39.9133696303246,1045.386055317417,537.14,550.925,497.33334,882.5
2016-03-29 15:00:00,730.6041666666666,922.5407327678057,31.29881733687921,1164.5796093014037,590.3003,609.775,601.1911,975.75
2016-03-29 16:00:00,724.1666666666666,956.9455872346515,28.113556411893793,1202.1225839784356,616.5189,585.4000100000001,602.9867,979.25
2016-03-29 17:00:00,674.1875,914.1910179396268,32.02943096246308,1155.4564876669724,541.5532000000001,543.27501,565.24445,918.75
2016-03-29 18:00:00,341.6666666666667,797.8084585489567,41.054597137924176,1027.7615377112697,337.8595,441.25,370.4711,791.0
2016-03-29 19:00:00,219.0,617.7350323880563,52.603650501179665,827.7399339249264,95.69,339.65,275.64444,601.75
2016-03-29 20:00:00,125.47916666666666,390.9140137827911,65.32311048214751,569.0228180546521,30.5047,239.1000025,168.7111,378.625
2016-03-29 21:00:00,39.39583333333333,146.8701442470235,78.60648361144031,269.24133399675725,13.984100000000002,77.825,65.36889,130.75
2016-03-30 11:00:00,69.97916666666667,170.69961455905698,77.24337275121327,300.7780970895133,19.0678,107.92500175,73.742226,233.75
2016-03-30 12:00:00,267.4375,414.65087180352737,64.02627363765421,596.5685915035805,167.0846,274.04999999999995,202.52444,490.25
2016-03-30 13:00:00,430.6666666666667,636.9172879318915,51.43577517723623,849.1567286231153,368.6069,440.40001,349.95557,714.25
2016-03-30 14:00:00,744.1666666666666,810.1937470699173,40.14004939834768,1041.3290443250546,489.0892,491.450005,492.76443,882.0
2016-03-30 15:00:00,677.9166666666666,918.4091824828141,31.61572984954776,1159.9893128740787,570.8913,552.50001,591.76886,978.25
2016-03-30 16:00:00,543.4166666666666,952.3652681877063,28.50311474143057,1197.051033063937,688.3822,671.20003,561.9733,976.5
2016-03-30 17:00:00,329.79166666666663,909.25846710985,32.4092768482008,1149.988509911079,560.525,568.95001,556.5689,922.0
2016-03-30 18:00:00,386.2708333333333,792.6537543653619,41.38470899691449,1022.0089765938754,518.9856,508.875005,486.18668,796.0
2016-03-30 19:00:00,310.0625,612.5256014216282,52.89101320872544,821.8340268117149,238.7168,295.35,317.99112,583.75
2016-03-30 20:00:00,159.5,385.8852616571975,65.58187443297525,563.1052525875061,42.705,164.175005,182.41777,343.5
2016-03-30 21:00:00,42.1875,142.5981069011716,78.84814826783396,263.45459231511353,14.2616,45.975,79.89333,96.0
2016-03-31 11:00:00,105.25,168.793381000306,77.34459795091256,298.26159519237467,92.8072,138.60000250000002,96.07111,226.1875
2016-03-31 12:00:00,251.0,412.10958468683134,64.15079299363829,593.5697380306809,269.3062,297.55001000000004,223.68,481.0
2016-03-31 13:00:00,515.5,633.8142161051275,51.6000683623943,845.6203145868797,479.9105,487.325,287.52,704.5
2016-03-31 14:00:00,794.2291666666666,806.542059247581,40.36821787210129,1037.2364946019377,808.5844999999999,738.60001,494.9689,872.5
2016-03-31 15:00:00,894.5416666666666,914.2427482689449,31.933259447769146,1155.3599520685386,914.9774,874.25,618.3289,970.25
2016-03-31 16:00:00,904.7708333333334,947.7504604190582,28.891634686907263,1191.940768568577,947.5765,910.9,650.64886,992.75
2016-03-31 17:00:00,840.4166666666666,904.2956378688102,32.7882800308542,1144.4860219102322,905.1182,870.825,560.33777,935.5
2016-03-31 18:00:00,717.4791666666666,787.4765872031743,41.714721605243625,1016.2296746555942,790.937,744.75,523.04,803.5
2016-03-31 19:00:00,544.4166666666666,607.3048409863661,53.1784401555613,815.912184916431,614.2042,590.20001,432.8889,610.25
2016-03-31 20:00:00,235.6875,380.8600286722133,65.84052496410568,557.1848585781626,298.7994,372.15,261.1378,370.375
2016-03-31 21:00:00,60.020833333333336,138.36105806187393,79.08938179943544,257.6795353636192,14.0295,117.00000250000001,102.18667,134.375
2016-04-01 11:00:00,156.60416666666666,166.88574996105382,77.44616254358706,295.738928465074,46.6701,106.50000250000001,96.35555,214.625
2016-04-01 12:00:00,398.7916666666667,409.5536115694325,64.27618175354354,590.5524474967269,305.0311,362.3,304.19556,465.5
2016-04-01 13:00:00,602.0208333333334,630.6868484444143,51.76568081515038,842.0557338483397,549.1327,615.75001,548.8711,688.5
2016-04-01 14:00:00,705.5625,802.8596804831541,40.59781855194825,1033.1092541838825,664.044,714.0500099999999,705.92,858.75
2016-04-01 15:00:00,852.3333333333334,910.0428117926845,32.25130223920239,1150.6930268233582,897.3573,855.07501,723.55554,960.75
