datetime,ghi,SZA,TOA,cams,lsasaf,era,merra
2013-10-29 20:00:00,346.63540095525394,62.56039553459174,636.839685016804,76.6147,283.625,429.77777,350.625
2013-11-16 15:00:00,792.5056561085973,11.574764900020485,1364.7676872980212,1057.3465,1097.100025,793.63556,1104.5
2013-07-14 17:00:00,617.152149321267,49.92173790529062,848.0075911561161,702.5773,679.75001,684.48,676.75
2013-01-07 21:00:00,356.3068432671081,67.70857743687017,533.1640764432386,388.4022,390.025005,354.7022,310.25
2013-12-09 21:00:00,85.7905982905983,70.44431690910058,469.5259050133605,83.54,177.60000250000002,95.76889,203.25
2013-08-28 13:00:00,494.57170688788335,55.71867110011917,752.7081433124195,623.2819000000001,569.15,598.20447,613.25
2013-12-16 16:00:00,1043.0414152840624,3.5892825662708225,1401.669196617129,911.439,937.725,708.33777,564.0
2013-01-14 13:00:00,748.8189845474614,41.700590392009374,1048.7295745253048,570.4959,649.37501,652.9422,737.25
2013-08-12 17:00:00,692.4098164906989,43.69500104438373,959.5069364263896,808.2271000000001,792.05002,795.91113,783.25
2013-01-31 16:00:00,1014.381898454746,8.42634723956478,1384.558996063549,1133.3881,1096.40005,910.61334,1005.5
2013-01-01 16:00:00,634.5573951434878,2.939791117774667,1404.0561451381832,810.3289,850.70001,306.34668,920.5
2013-08-31 12:00:00,256.07246103569634,66.72178432802089,528.8993465763415,248.1884,354.525,382.7378,418.625
2013-10-11 17:00:00,761.5416038210155,27.01059001856597,1219.56937354241,702.4217,773.45001,903.8222,789.0
2013-12-24 20:00:00,205.52884615384613,55.66432031974457,792.8079996945282,385.1786,619.45,491.36,485.0
2013-08-27 17:00:00,699.2364253393665,39.47504305040895,1031.034498613467,879.5876000000001,858.70001,857.0133,858.5
2013-07-09 17:00:00,407.04185520362,50.596836006316025,835.6540117028401,315.1895,242.9500025,668.33777,535.25
2013-01-17 11:00:00,279.25055187637963,68.74114081930641,509.0666091600789,216.9669,254.8750075,92.32,108.90625
2013-01-15 16:00:00,1033.0794701986754,4.653182471878113,1399.7950650245427,1004.8746,1029.100025,885.1911,877.75
2013-07-07 18:00:00,497.1326671694319,56.82080414517052,720.3510066005787,361.9707,449.45001,556.85333,461.75
2013-07-12 12:00:00,195.00298516842636,75.20539754522343,336.2558050900913,161.30079999999998,220.2250075,98.346664,119.78125
2013-09-26 14:00:00,757.4550653594772,35.53310177280706,1104.5692157015235,930.2833,897.6000133333333,906.8444,901.5
2013-10-19 16:00:00,939.3618024132732,16.984776167269455,1314.9099730131113,1051.8452,1094.225025,1087.8933,1066.5
2013-09-16 20:00:00,353.21926847662144,67.18863305387286,523.2837171839356,34.4861,135.82500125,325.47556,393.125
2013-11-19 11:00:00,374.71169557566617,64.09508967777187,609.3049052931506,287.2443,361.275005,338.54224,250.5
2013-10-03 13:00:00,684.8840497737556,44.85014001944503,966.1191330792362,813.2753,770.325,798.54224,774.75
2013-12-20 15:00:00,890.8865950226244,11.860453505471824,1375.112618484801,749.9152,980.100025,838.61334,1039.0
2013-10-18 11:00:00,325.45327425842135,67.71805499193158,521.0258200595118,251.4957,358.425005,370.89777,314.875
2013-12-19 18:00:00,295.22844394167925,29.438679017592563,1223.5530687075368,320.52840000000003,477.675015,780.33777,567.0
2013-10-27 11:00:00,166.2613122171946,66.17276106199579,557.7396785821676,163.6946,372.175,260.72888,240.625
2013-01-31 14:00:00,891.4790286975717,30.47594313443425,1206.2932227765375,976.3656,925.825,796.85333,938.5
2013-02-10 19:00:00,778.9183222958056,41.71426534008327,1041.4661415920143,101.9043,319.575,442.50665,336.125
2013-10-11 15:00:00,835.1322900955254,21.448819241608238,1274.0810371401485,740.4795,699.45,933.4756,859.5
2013-12-24 13:00:00,725.6001759678231,39.19347593111871,1089.3532984154626,766.9621999999999,856.12503,811.7156,855.25
2013-08-19 12:00:00,289.7396618903972,69.68680999378306,462.0072348463342,363.3959,327.3500025,341.88443,377.0
2013-11-04 11:00:00,373.0180052790347,65.13421536461412,582.7931913692621,413.2284,417.600005,416.83554,361.5
2013-09-19 16:00:00,859.1314731020614,27.85947890262506,1195.2782752580367,1019.45,994.67501,982.89777,1005.5
2013-01-08 15:00:00,1002.086092715232,14.052028963837373,1363.4294652647222,1127.5571,1095.90005,1024.0712,999.25
2013-12-27 14:00:00,817.0484539969834,26.056550443809176,1262.921711623493,836.1312,894.52502,976.33777,800.5
2013-08-12 20:00:00,286.0490510306687,71.54792359160543,420.0322441560603,301.468,304.175,299.6089,274.0
2013-11-29 16:00:00,966.4066427853191,6.087023476058684,1391.3802569783536,949.7597,965.47501,908.6222,854.0
2013-01-05 16:00:00,515.0717439293599,3.220795612859035,1403.526275652598,896.6341,883.20001,998.79114,888.25
2013-11-02 14:00:00,612.8322963800905,25.44560252037508,1250.3505486041274,672.7731,795.525,237.83112,990.75
2013-10-18 16:00:00,943.093262946204,17.32251975987142,1311.8157804604089,1008.7022,1068.375,969.20886,1003.0
2013-10-24 14:00:00,206.39847285067876,27.19236842872395,1226.1439184925946,356.576,402.85,128.72888,774.0
2013-01-10 20:00:00,404.24392935982337,54.38457815690583,818.3353499428518,300.1211,551.25001,366.7022,331.625
2013-12-19 17:00:00,209.8117772750126,15.956907485690255,1350.8233349573118,380.4944,533.5000150000001,969.8489,673.5
2013-09-04 16:00:00,710.5329311211665,33.417629502547946,1119.338552830391,908.7548,916.125,921.95557,903.25
2013-12-24 11:00:00,348.04785696329816,65.68706435677339,578.7085747542607,368.8184,404.925,317.72446,386.125
2013-10-09 17:00:00,618.3823529411765,27.48859050489141,1212.9861749331124,753.8333,919.12503,960.0711,973.0
2013-09-06 18:00:00,617.9691427853193,44.99958373222064,949.2542051020174,762.4927,772.575,734.9867,754.0
2013-07-23 12:00:00,277.8649761186526,74.31678523349018,356.58460451140775,188.6866,247.3000075,250.32889,290.75
2013-11-25 14:00:00,876.9560708898945,23.74879026429447,1279.2157408444057,978.0936,1037.800025,1042.0978,988.5
2013-01-02 15:00:00,1021.5342163355408,13.30059608422131,1368.1755621511309,760.4591,768.60002,968.4622,1049.5
2013-12-04 19:00:00,547.9865824534943,44.6386624456285,996.9901767361644,619.9489,721.95,567.73334,389.375
2013-01-27 16:00:00,1029.358719646799,7.350214572016576,1389.6349092518751,1109.9194,977.175,827.4133,1117.5
2013-02-09 16:00:00,908.9514348785872,11.111691905032982,1369.5155565757398,966.6797,752.875,940.8711,939.0
2013-09-23 14:00:00,356.317559074912,36.575896079715534,1088.17826175528,401.7568,513.850005,797.45776,874.25
2013-07-31 20:00:00,205.98212041226748,73.19720455658667,382.0908716795273,181.4321,261.2,256.35556,229.9375
