datetime,ghi,argp,SZA,TOA,cams,lsasaf
2009-09-28 12:30:00,67.66666666666667,548.5655773353495,56.61825529560509,747.6728335714473,88.2768,334.5
2009-04-16 15:30:00,486.6666666666667,857.6850031593642,36.20261464106924,1089.132722795841,795.4216,850.2
2009-12-03 11:45:00,37.66666666666666,522.3261385472013,58.97623176737116,721.9613573247965,40.0124,221.2
2009-01-28 12:45:00,42.333333333333336,654.8352093405044,51.561408001270046,870.8406121992243,116.4964,322.7
2009-03-27 21:00:00,223.66666666666663,250.06448863160225,72.8984546560262,401.4159560363824,252.2312,288.80002
2009-03-07 11:00:00,136.66666666666666,123.16405792010822,79.92795196509609,241.32801600047665,81.116,108.6
2009-09-19 12:15:00,445.3333333333333,443.865622267652,62.31518301981792,628.138713520063,374.4524,458.5
2009-01-14 13:45:00,864.3333333333334,892.2346210617649,36.22787561719744,1133.0648329078156,680.7088,754.0
2009-06-28 18:30:00,496.0,509.80423472025575,57.875329806628734,699.8900758418039,472.3724,534.10004
2009-06-24 13:00:00,55.333333333333336,336.0087678196967,67.66827701595186,500.2134534003882,97.7108,221.3
2009-11-11 19:00:00,754.0,789.6306169817067,42.867439645925856,1018.9764741502016,586.7832,537.4
2009-05-07 16:00:00,773.3333333333334,779.2000153356352,41.39566904041983,1001.5190972227622,740.5772,601.2
2009-11-01 11:30:00,334.0,433.75370983604967,63.41687154832001,619.3395799967828,243.062,318.5
2009-03-05 13:15:00,394.6666666666667,683.8896827294344,49.276349688894456,901.1782685330544,512.336,615.0
2009-06-05 19:45:00,310.3333333333333,295.705405620557,69.94127882829737,452.9707131364777,245.2408,261.2
2009-07-27 20:00:00,305.6666666666667,308.63898694930003,69.22694618285692,468.2831838738365,331.326,354.6
2009-01-13 20:45:00,483.6666666666667,506.06674424290753,59.930523776248485,703.8712391339554,99.4492,355.30002
2009-12-28 12:30:00,651.0,665.5182600581991,51.07753098860235,883.2528162311269,525.9992,659.60004
2009-02-08 19:30:00,743.0,782.5675203131374,43.55407655997438,1011.8355132512248,337.77,436.2
2009-04-03 19:45:00,468.0,516.4381723653577,58.44802792968476,711.4649945881227,378.1164,531.9
2009-06-22 17:00:00,394.0,650.4671964412262,49.36744992116449,857.4332620365832,354.582,259.30002
2009-03-26 19:00:00,697.6666666666666,713.4445551131911,46.95202052088288,932.325073991908,668.836,694.3
2009-11-03 14:15:00,621.3333333333334,996.556066916248,26.06260710035426,1244.458552370619,605.5036,647.4
2009-09-21 15:30:00,926.6666666666666,961.671614041711,27.289884565069222,1202.8505241217129,978.3712,987.2
2009-07-22 17:00:00,139.66666666666666,700.5714527557959,46.18069088713874,913.1569922399124,299.578,169.3
2009-10-31 15:00:00,923.6666666666666,1066.502614307726,17.405978719922015,1320.0002364426375,999.704,1000.4
2009-05-01 14:45:00,743.6666666666666,732.2811810083264,44.78853004444191,950.297931738861,515.6968,464.80002
2009-05-18 17:30:00,103.66666666666669,675.0088868350763,48.18185028988172,885.8905267478625,237.8756,186.2
2009-01-25 14:15:00,898.0,958.013865367416,30.76940973762729,1204.4882673377408,969.71,955.9
2009-07-02 13:30:00,300.3333333333333,423.4713786128056,62.79960791332678,601.5894102680456,404.7332,400.7
