,datetime,ghi,SZA,TOA,cams,lsasaf,era,merra
29970,2022-06-02 18:00:00,278.5833333333333,44.48523033602815,942.9809177057039,398.9886,384.050005,398.59555,301.5
29971,2022-06-02 19:00:00,236.7,58.1277288494073,697.9227047831957,301.055,284.55,222.80888,207.875
29972,2022-06-02 20:00:00,104.18333333333334,71.98706006673773,408.72855554179813,154.5045,17.42500125,94.666664,99.8125
29986,2022-06-03 10:00:00,138.31666666666666,75.92953175896947,321.24851951340855,178.2853,203.375,64.26667,85.96875
29987,2022-06-03 11:00:00,381.9666666666666,62.060848141702934,619.1130827895437,352.7704,438.675005,210.50667,233.1875
29988,2022-06-03 12:00:00,393.05,48.346107101650915,878.2309118978816,444.0269,601.47501,400.0889,349.0
29989,2022-06-03 13:00:00,187.9333333333333,35.11107325378486,1080.9435549971477,222.38479999999998,364.8,557.4044,388.875
29990,2022-06-03 14:00:00,335.25,23.320206283957827,1213.4364804586094,218.19639999999998,370.900005,613.2622,458.125
29991,2022-06-03 15:00:00,420.1333333333333,16.544078754066955,1266.6805143669797,432.39209999999997,542.0999999999999,602.79114,482.25
29992,2022-06-03 16:00:00,597.6666666666666,20.581194222647596,1237.0471638013296,534.4453,588.35,554.20447,439.875
29993,2022-06-03 17:00:00,394.9,31.50909999490446,1126.555892631281,501.6835,522.0000150000001,574.6311,354.5
29994,2022-06-03 18:00:00,409.1666666666667,44.484015073817346,942.7364983916135,373.6983,291.9750075,308.76443,273.25
29995,2022-06-03 19:00:00,276.3333333333333,58.10788020300361,698.1159690238486,249.21390000000002,176.225,196.87111,193.6875
29996,2022-06-03 20:00:00,114.6,71.95282898060736,409.3647893498604,159.1339,42.50000025,96.35555,109.21875
30010,2022-06-04 10:00:00,48.61666666666667,75.96621981503691,320.34081438433753,136.8614,146.95,72.42667,108.71875
30011,2022-06-04 11:00:00,75.88333333333334,62.1103510684475,617.9366135601421,66.8308,155.4500025,214.80888,263.75
30012,2022-06-04 12:00:00,362.15,48.41047131727658,876.8833610363622,456.9974,561.425015,391.34222,416.25
30013,2022-06-04 13:00:00,688.4166666666666,35.19515025959483,1079.5342639022274,402.828,702.45001,587.14667,514.25
30014,2022-06-04 14:00:00,723.75,23.432621133241582,1212.07899802388,594.3455,823.9,595.07556,614.5
30015,2022-06-04 15:00:00,681.9833333333333,16.673376487799455,1265.4848588114596,625.5984,744.35001,565.1911,666.25
30016,2022-06-04 16:00:00,538.3833333333333,20.65501234360937,1236.11232510965,473.9379,522.5749999999999,637.63556,626.0
30017,2022-06-04 17:00:00,40.88135593220339,31.53293110397981,1125.963086549823,187.0251,107.27500125,567.55554,510.375
30018,2022-06-04 18:00:00,60.75,44.4801264133434,942.543631709607,259.09680000000003,161.25,402.4,361.125
30019,2022-06-04 19:00:00,152.06666666666666,58.08606152439198,698.3536933213819,224.2594,141.025,255.4311,224.6875
30020,2022-06-04 20:00:00,148.5,71.91721488430329,410.03441214335174,97.27340000000001,0.0,123.80444,106.78125
30034,2022-06-05 10:00:00,73.25,76.00433167250192,319.40444362684934,82.9631,104.8,61.671112,60.796875
30035,2022-06-05 11:00:00,340.26666666666665,62.160660708700966,616.7493194578005,312.3003,353.05001,178.15111,131.3125
30036,2022-06-05 12:00:00,422.6666666666667,48.4748671794776,875.5426123873755,399.6696,556.6,340.0,206.875
30037,2022-06-05 13:00:00,579.85,35.27809579050674,1078.1479871785614,237.0349,615.75,323.25333,316.0
30038,2022-06-05 14:00:00,347.3333333333333,23.54178263285956,1210.7582223605514,349.3698,689.1750099999999,536.8356,421.375
30039,2022-06-05 15:00:00,339.45,16.796431811024867,1264.3361495544684,143.05880000000002,453.500005,453.83112,497.125
30040,2022-06-05 16:00:00,520.65,20.72347553437434,1235.2305215637582,481.40979999999996,614.825,423.8578,515.75
30041,2022-06-05 17:00:00,90.28333333333332,31.55307279160119,1125.4248388366632,105.4365,27.35,313.06668,460.875
30042,2022-06-05 18:00:00,28.9,44.47357511862963,942.4021771885639,131.0632,12.375,308.71112,346.25
30043,2022-06-05 19:00:00,31.35,58.06230644673105,698.6352285515297,141.8431,48.825002000000005,162.77333,232.6875
30044,2022-06-05 20:00:00,31.6,71.8802692150992,410.73630763124385,97.3309,16.2000005,77.92,120.0
30058,2022-06-06 10:00:00,73.25,76.04379031235646,318.4411412276334,153.6574,195.9,21.51111,74.59375
30059,2022-06-06 11:00:00,197.88333333333333,62.21168488298656,615.5530912258032,348.6219,428.42501,100.568886,189.3125
30060,2022-06-06 12:00:00,349.6,48.53918600506996,874.2105820494817,367.4767,493.925,139.14667,280.75
30061,2022-06-06 13:00:00,447.1166666666667,35.35978466024804,1076.78653315075,212.3203,603.2,269.22665,351.625
30062,2022-06-06 14:00:00,109.85,23.64756843115269,1209.475728234644,192.5837,246.725005,427.9111,398.625
30063,2022-06-06 15:00:00,176.58333333333334,16.91320126604625,1263.2356179354595,123.4719,124.125,573.6,436.75
30064,2022-06-06 16:00:00,270.35,20.786542393832615,1234.4025546125038,225.4676,176.975,607.07556,414.125
30065,2022-06-06 17:00:00,259.3833333333333,31.56950915426721,1124.9414638823469,312.1007,277.850005,611.2889,359.5
30066,2022-06-06 18:00:00,242.3,44.46437506126239,942.3119381852431,466.4153,524.6500100000001,372.83554,288.875
30067,2022-06-06 19:00:00,296.53333333333336,58.03665100596481,698.9598778878892,373.8138,425.125,264.55112,201.4375
30068,2022-06-06 20:00:00,152.26666666666668,71.84204514224038,411.4693237412552,103.7796,25.725,91.21778,103.125
30082,2022-06-07 10:00:00,106.01666666666668,76.0845181369225,317.45265030373446,119.262,138.425,53.866665,103.34375
30083,2022-06-07 11:00:00,212.01724137931035,62.263331722653305,614.3498118551325,186.6084,225.4000075,194.25778,247.875
30084,2022-06-07 12:00:00,307.3333333333333,48.603320658106206,872.8891622124792,351.4762,486.3000025,452.71112,371.125
30085,2022-06-07 13:00:00,733.4333333333333,35.44009510707208,1075.451671905399,478.534,755.9000100000001,610.8089,478.125
30086,2022-06-07 14:00:00,648.2666666666667,23.749861806210397,1208.2330406486944,677.2621,851.525,678.0089,576.75
30087,2022-06-07 15:00:00,616.7333333333333,17.02364378734288,1262.184437594097,775.1754999999999,825.125,642.7378,642.0
30088,2022-06-07 16:00:00,723.05,20.844175235039195,1233.6291641986763,833.6583,877.12501,624.9067,672.0
30089,2022-06-07 17:00:00,854.2166666666667,31.582228120659856,1124.5132151545097,753.8909,841.32502,398.3289,632.5
30090,2022-06-07 18:00:00,734.35,44.4525432211256,942.2726620663254,514.4982,525.3,412.64,523.0
30091,2022-06-07 19:00:00,449.7166666666666,58.0091336176522,699.3268974603296,382.269,389.675,251.39555,361.125
30092,2022-06-07 20:00:00,139.03333333333333,71.80259752044137,412.23227370756183,115.16329999999999,47.175,129.44,175.9375
30106,2022-06-08 10:00:00,141.9298245614035,76.12643705561914,316.4407214147097,155.8397,197.65,80.58667,132.0625
30107,2022-06-08 11:00:00,360.7166666666666,62.31550977102655,613.1413547710971,314.6185,365.225015,231.30667,326.875
30108,2022-06-08 12:00:00,596.35,48.667165654774905,871.580219339914,592.1079,614.55,372.16,515.5
30109,2022-06-08 13:00:00,631.8166666666667,35.51890886049158,1074.1451335912132,788.8332,755.35001,488.81778,658.0
30110,2022-06-08 14:00:00,758.6333333333333,23.848551570013186,1207.0316333731164,899.8757,931.425,657.06665,749.75
30111,2022-06-08 15:00:00,948.6333333333332,17.127720687755215,1261.1837233308117,945.2501,979.05001,689.0133,757.5
30112,2022-06-08 16:00:00,912.3333333333334,20.896340053706588,1232.9110280242421,725.854,829.30001,739.6089,726.0
30113,2022-06-08 17:00:00,273.7678571428572,31.59122146318987,1124.140284915712,576.7369,674.62501,685.06665,663.25
30114,2022-06-08 18:00:00,149.3,44.43809968830283,942.2840403959158,537.1029,434.225,396.67557,530.0
30115,2022-06-08 19:00:00,120.55,57.979795054686186,699.7354969972239,136.14600000000002,0.0,243.4311,354.375
30116,2022-06-08 20:00:00,18.866666666666667,71.7619828446337,413.0239371218371,91.9527,20.4,114.15111,180.1875
30130,2022-06-09 10:00:00,56.1,76.16946856762486,315.40711094416986,120.9015,124.3,84.01778,59.21875
30131,2022-06-09 11:00:00,142.46296296296296,62.36812807983536,611.9295820992086,291.3787,352.500005,230.04445,172.375
30132,2022-06-09 12:00:00,190.4333333333333,48.73061726142991,870.2855924353553,405.56489999999997,527.15,390.50665,336.75
30133,2022-06-09 13:00:00,376.6666666666667,35.59611119968793,1072.8686068016957,541.9193,743.87502,487.64444,484.0
30134,2022-06-09 14:00:00,576.3333333333334,23.943531973765378,1205.872927553424,646.5867000000001,808.8500200000001,558.89777,578.25
30135,2022-06-09 15:00:00,628.7,17.22539564688482,1260.2345300313425,662.0535,803.925,704.8889,638.25
30136,2022-06-09 16:00:00,490.2,20.943006503327155,1232.248760863377,492.7253,480.375,739.1111,595.5
30137,2022-06-09 17:00:00,212.3,31.59648481230464,1123.8228039696535,110.4479,0.0,526.93335,535.5
30138,2022-06-09 18:00:00,136.36666666666667,44.42106766601533,942.3457091301141,162.09609999999998,14.85,405.6,420.75
30139,2022-06-09 19:00:00,150.38333333333333,57.948678425794036,700.1848404529935,129.8631,29.300000500000003,243.64444,278.625
30140,2022-06-09 20:00:00,192.03333333333333,71.72025920589807,413.84306094888115,101.89959999999999,22.3,125.99111,130.875
30154,2022-06-10 10:00:00,159.83050847457628,76.21353384143663,314.3535795498893,170.4293,192.3750025,62.506668,95.0
30155,2022-06-10 11:00:00,348.81666666666666,62.42109630093175,610.716343009911,398.5086,427.7,224.19556,214.0
30156,2022-06-10 12:00:00,582.6833333333333,48.79357358587189,869.0070913924735,621.2495,647.2249999999999,443.53778,331.875
30157,2022-06-10 13:00:00,436.98333333333335,35.67159100402323,1071.6237370409483,789.3943,797.1500100000001,598.7733,444.25
30158,2022-06-10 14:00:00,599.0,24.034702614693238,1204.758290394231,900.8441,880.175,738.54224,505.5
30159,2022-06-10 15:00:00,638.15,17.316634701291967,1259.337851656547,892.5005,947.67501,684.2489,514.5
30160,2022-06-10 16:00:00,935.75,20.984147876543446,1231.6429139248592,625.0259,764.15,723.1111,551.75
30161,2022-06-10 17:00:00,529.8,31.59801767343197,1123.5608414375338,319.5093,233.0,618.8444,554.5
30162,2022-06-10 18:00:00,212.6833333333333,44.401473474446455,942.4572488205118,494.4783,559.800015,524.6222,516.25
30163,2022-06-10 19:00:00,315.01666666666665,57.91582915469216,700.6740466228058,209.1508,86.4,266.11557,397.125
30164,2022-06-10 20:00:00,201.21666666666667,71.67748624849385,414.6883605085553,109.5317,49.5,119.431114,201.1875
30178,2022-06-11 10:00:00,101.26666666666668,76.25855379134936,313.28189068125175,133.5101,129.12500125,54.524445,114.4375
30179,2022-06-11 11:00:00,234.4333333333333,62.474324773342325,609.5034721413508,261.4684,305.875,206.02667,269.75
30180,2022-06-11 12:00:00,309.05,48.855934662030016,867.7464954286106,328.2861,432.850005,333.2089,374.75
30181,2022-06-11 13:00:00,533.3,35.745240796082726,1070.4121252727784,239.59290000000001,595.35001,450.88,482.75
30182,2022-06-11 14:00:00,614.7833333333333,24.12196834453516,1203.6890339207634,537.4928,764.9000100000001,544.8889,517.75
30183,2022-06-11 15:00:00,710.6166666666667,17.401406236115836,1258.4946202987105,777.5412,943.05001,566.8089,493.5
30184,2022-06-11 16:00:00,574.8833333333333,21.019741092415135,1231.0939742654766,661.0288,874.9749999999999,446.18668,471.125
30185,2022-06-11 17:00:00,451.76666666666665,31.595823446416443,1123.354404566518,648.774,703.95,242.96889,364.25
30186,2022-06-11 18:00:00,545.3666666666667,44.37934655528124,942.6181848287616,556.2209,660.4,316.35556,310.75
30187,2022-06-11 19:00:00,489.05,57.88129495974963,701.2021897466099,437.0653,504.200015,206.13333,228.25
30188,2022-06-11 20:00:00,287.6666666666667,71.63372512788253,415.55852042611644,186.8525,184.65,85.54667,118.96875
30202,2022-06-12 10:00:00,168.91666666666666,76.30444915090251,312.1938091623549,169.8739,187.7250075,72.888885,114.0625
30203,2022-06-12 11:00:00,394.23333333333335,62.52772460571824,608.2927880989679,402.3057,421.925,184.37334,271.5
30204,2022-06-12 12:00:00,591.3,48.91760252821466,866.5055516011702,616.906,617.625,339.71555,441.75
30205,2022-06-12 13:00:00,662.85,35.816956777674875,1069.2353265530537,635.4601,671.825,496.30222,576.0
30206,2022-06-12 14:00:00,347.06666666666666,24.205239179909896,1202.666413818442,563.2933,686.2,668.23114,647.0
30207,2022-06-12 15:00:00,482.56666666666666,17.479680977781708,1257.705705305496,338.5256,360.5250225,822.86224,659.5
30208,2022-06-12 16:00:00,425.1,21.04976668926228,1230.6023642561029,546.6391,558.225,445.2622,601.0
30209,2022-06-12 17:00:00,795.1,31.58990944729252,1123.2034385723898,655.798,696.70001,484.76443,488.625
30210,2022-06-12 18:00:00,381.95,44.35471947677327,942.8279875545854,408.2529,340.02500000000003,315.18222,316.25
30211,2022-06-12 19:00:00,231.8,57.845125833996484,701.7683001050266,480.8998,500.200015,191.37778,186.4375
30212,2022-06-12 20:00:00,193.21666666666667,71.58903846962289,416.4521955534313,234.9986,222.5250025,74.72,91.53125
30226,2022-06-13 10:00:00,134.13333333333333,76.35114054336105,311.0910998386826,159.44310000000002,193.325,64.60445,81.78125
30227,2022-06-13 11:00:00,387.4666666666666,62.581207754272704,607.0860920302979,376.8956,427.6,181.70667,190.3125
30228,2022-06-13 12:00:00,507.05,48.97848129913393,865.2859734058105,513.3195,621.20001,345.12,315.125
30229,2022-06-13 13:00:00,465.48333333333335,35.88663885921327,1068.0948487449582,531.5165,739.125,481.2978,443.0
30230,2022-06-13 14:00:00,759.2333333333333,24.28443021471418,1201.6916283508908,639.1797,835.125,605.7778,549.5
30231,2022-06-13 15:00:00,453.8333333333333,17.551431987494638,1256.9719124725818,609.7405,815.55,498.72,599.25
30232,2022-06-13 16:00:00,407.0,21.074208822795907,1230.1684411021263,570.1662,772.85,516.6222,589.25
30233,2022-06-13 17:00:00,461.4,31.580286932224865,1123.1078265185904,468.1751,495.725,453.97333,528.0
30234,2022-06-13 18:00:00,298.1,44.32762793913223,943.086072679811,344.613,259.9,328.69333,409.375
30235,2022-06-13 19:00:00,473.8666666666667,57.80737402529714,702.3713646098864,315.2005,272.1500075,286.89777,283.875
30236,2022-06-13 20:00:00,156.53333333333333,71.54349032899894,417.36801186391887,144.3191,32.20000025,100.26667,139.875
30250,2022-06-14 10:00:00,111.19642857142856,76.39854854931818,309.9755262848774,148.92079999999999,166.05000625,63.875557,62.21875
30251,2022-06-14 11:00:00,398.06666666666666,62.6346870963178,605.8851662730004,403.1172,426.10002,206.15111,156.875
30252,2022-06-14 12:00:00,609.4833333333333,49.03847723188635,864.0894394550947,588.8832,641.65,344.94223,293.625
30253,2022-06-14 13:00:00,799.4833333333333,35.954190682902286,1066.9921513165373,789.1741,814.75001,441.2978,432.375
30254,2022-06-14 14:00:00,691.2666666666667,24.35946153467343,1200.7658173565562,902.9404999999999,930.10001,388.2311,582.5
30255,2022-06-14 15:00:00,692.9333333333333,17.616634655250213,1256.29398330596,950.5444,975.92501,455.80444,645.5
30256,2022-06-14 16:00:00,693.3166666666667,21.09305526927572,1229.7924964199294,907.2389000000001,887.5500099999999,535.5022,610.25
30257,2022-06-14 17:00:00,336.91525423728814,31.56697112343411,1123.0673892339705,292.0036,365.0250105,391.62668,507.25
30258,2022-06-14 18:00:00,81.26666666666667,44.29811078000921,943.3918014312267,354.0852,285.3750025,423.07556,374.75
30259,2022-06-14 19:00:00,225.26666666666668,57.76809401649201,703.0103273925075,384.0704,443.925,252.03555,289.125
30260,2022-06-14 20:00:00,192.7333333333333,71.49714615122694,418.30456732438347,248.4435,260.525,89.19111,154.875
30274,2022-06-15 10:00:00,161.68421052631578,76.44659377152739,308.8488495707469,172.9653,187.575,76.46222,161.75
30275,2022-06-15 11:00:00,390.1333333333333,62.688076499534134,604.6917730737565,392.6119,423.200005,254.75555,371.375
30276,2022-06-15 12:00:00,403.25,49.097498786160514,862.9175922359095,393.69230000000005,504.4,403.71555,576.0
30277,2022-06-15 13:00:00,484.3833333333333,36.01951964014384,1065.9286442196478,285.0254,607.125,406.59555,763.25
30278,2022-06-15 14:00:00,731.0666666666667,24.430258134146353,1199.8900613239061,613.6583,843.4000100000001,475.21777,881.75
30279,2022-06-15 15:00:00,510.6333333333333,17.675266694122705,1255.672594354738,776.5945,813.2,501.72446,897.5
30280,2022-06-15 16:00:00,691.95,21.106297433465528,1229.474755871087,593.0123,699.50002,580.0,869.75
30281,2022-06-15 17:00:00,626.3,31.54998123691437,1123.0818852716386,726.6376,852.62501,471.71555,796.75
30282,2022-06-15 18:00:00,391.0,44.266209979840234,943.7444808652132,485.4325,371.200005,413.17334,613.0
30283,2022-06-15 19:00:00,228.4833333333333,57.72734250529697,703.6840903930354,356.2205,417.625,276.62222,430.0
30284,2022-06-15 20:00:00,215.35,71.45007273207251,419.26043274723156,184.3068,111.05,113.937775,231.625
30298,2022-06-16 10:00:00,120.1,76.49519689708853,307.7128270823029,142.92079999999999,159.05000375,80.888885,159.0
30299,2022-06-16 11:00:00,360.4166666666667,62.741290887125444,603.5076533753488,296.9912,251.35,255.25333,355.25
30300,2022-06-16 12:00:00,404.0,49.15545667888865,861.7720369436751,468.9315,554.000005,483.27112,523.5
30301,2022-06-16 13:00:00,646.8833333333333,36.082536883577646,1064.905686849174,537.4042000000001,658.5,604.44446,659.5
30302,2022-06-16 14:00:00,420.1,24.496749835266613,1199.0653805450138,465.2238,631.8249999999999,700.1778,731.75
30303,2022-06-16 15:00:00,466.51666666666665,17.72730813461752,1255.1083566152006,575.2185999999999,717.15,718.6667,740.5
30304,2022-06-16 16:00:00,786.9,21.11393036118651,1229.2153788559476,831.1275,898.675,606.82666,658.5
30305,2022-06-16 17:00:00,824.4833333333333,31.52934051173781,1123.151010911379,653.2736,750.45,635.4133,524.75
30306,2022-06-16 18:00:00,520.4666666666667,44.23197066679446,944.1433641772616,479.7517,490.700015,523.7867,361.5
30307,2022-06-16 19:00:00,432.98333333333335,57.68517838373614,704.3915139544022,294.1144,230.000005,342.6311,215.125
30308,2022-06-16 20:00:00,307.18333333333334,71.40233817869593,420.2341526268229,132.9326,84.50000150000001,152.23111,97.84375
30322,2022-06-17 10:00:00,181.9,76.5442787571294,306.56921139430847,163.8205,172.875,99.50222,68.5
30323,2022-06-17 11:00:00,341.46666666666664,62.79424629902941,602.3345256689106,361.2302,395.5250075,308.12445,169.6875
30324,2022-06-17 12:00:00,528.5762711864406,49.212263933615084,860.6543403910582,551.4119000000001,634.15,515.9289,297.0
30325,2022-06-17 13:00:00,772.5166666666667,36.14315733416226,1063.9245870811144,780.0418999999999,806.8499999999999,678.9155,466.875
30326,2022-06-17 14:00:00,728.6666666666666,24.55887120949159,1198.2927343471174,896.2478,922.50002,712.30225,654.75
30327,2022-06-17 15:00:00,854.65,17.772741318899506,1254.6018150067518,917.5929,948.75001,735.0578,754.25
30328,2022-06-17 16:00:00,743.4333333333333,21.115952756297347,1229.014458268219,827.9923,917.80001,590.24,730.5
30329,2022-06-17 17:00:00,739.6,31.505076240730283,1123.2744002081438,753.7782,639.475,557.49335,615.0
30330,2022-06-17 18:00:00,631.4833333333333,44.19544112105849,944.5876510396118,647.4557,657.10001,493.63556,545.0
30331,2022-06-17 19:00:00,500.78333333333336,57.64166271687179,705.1314174246439,485.4368,509.350005,327.02222,390.375
30332,2022-06-17 20:00:00,191.85,71.35401187053249,421.22424596396394,222.5374,209.47500125,148.55112,221.0
30346,2022-06-18 10:00:00,153.26666666666668,76.59376038413998,305.41974919050017,144.9314,154.025,91.82222,63.609375
30347,2022-06-18 11:00:00,288.6666666666667,62.8468599493721,601.1740849080289,360.49649999999997,347.1750025,295.64444,182.8125
30348,2022-06-18 12:00:00,564.55,49.26783592485492,859.5660299886181,603.222,628.47501,502.06223,288.25
30349,2022-06-18 13:00:00,787.7666666666667,36.20129968369799,1062.9866003879047,782.7451,808.02502,653.7244,376.625
30350,2022-06-18 14:00:00,730.3833333333333,24.616561501619383,1197.5730204015647,593.7492,817.475,760.76447,498.125
30351,2022-06-18 15:00:00,685.5166666666667,17.811550894733134,1254.1534479202423,761.7035000000001,773.5999999999999,772.76447,594.25
30352,2022-06-18 16:00:00,868.95,21.112367001961818,1228.872020312117,774.7072000000001,848.55001,697.6533,695.5
30353,2022-06-18 17:00:00,688.5166666666667,31.477219802292467,1123.4516250891481,513.1774,724.1750099999999,600.4089,665.0
30354,2022-06-18 18:00:00,722.3,44.156672778176194,945.0764879703406,683.3340000000001,682.575,446.22223,513.0
30355,2022-06-18 19:00:00,522.2333333333333,57.59685872058404,705.9025797714896,488.63,493.250005,317.2089,365.25
30356,2022-06-18 20:00:00,244.8,71.30516442000327,422.22920708277564,243.1704,202.0500025,138.09778,197.8125
30370,2022-06-19 10:00:00,68.31666666666666,76.64356306713015,304.26618022738893,154.8596,167.8,88.46222,64.96875
30371,2022-06-19 11:00:00,107.46666666666668,62.89905028036838,600.0280014811159,196.8485,294.4750025,275.00446,126.03125
30372,2022-06-19 12:00:00,261.2333333333333,49.3220904177272,858.5085927945689,247.69250000000002,370.3,502.61334,186.0
30373,2022-06-19 13:00:00,165.55,36.25688639318619,1062.0929290291092,243.20250000000001,397.075005,665.5467,256.125
30374,2022-06-19 14:00:00,90.16666666666669,24.669764556327475,1196.9070741093765,146.2733,366.625005,755.1644,332.75
30375,2022-06-19 15:00:00,283.26666666666665,17.84372380899036,1253.7636668390592,132.50209999999998,170.70000125,792.7289,331.25
30376,2022-06-19 16:00:00,333.31666666666666,21.103179186092383,1228.7880243835912,312.89390000000003,288.9000025,655.8578,311.875
30377,2022-06-19 17:00:00,341.35,31.445806693129512,1123.6821955021123,456.0202,429.125005,678.79114,281.875
30378,2022-06-19 18:00:00,450.85,44.11572023115085,945.6089687373001,413.5428,381.750005,549.9378,194.0
30379,2022-06-19 19:00:00,268.5,57.55083173814415,706.7037402132557,449.9202,506.55,329.47556,112.8125
30380,2022-06-19 20:00:00,81.3,71.25586763284363,423.247506444335,265.668,281.5750025,157.03111,53.65625
30394,2022-06-20 10:00:00,206.4406779661017,76.69360840479393,303.1102363373053,144.8041,158.60000275000002,93.333336,75.9375
30395,2022-06-20 11:00:00,312.01666666666665,62.95073701288377,598.8979202382203,395.8926,408.350005,287.59113,203.375
30396,2022-06-20 12:00:00,568.9,49.37494760315825,857.4834746305869,607.8207,613.2,494.25778,358.875
30397,2022-06-20 13:00:00,599.7833333333333,36.30984368741312,1061.2447213153985,776.5089,730.2750100000001,677.2267,537.75
30398,2022-06-20 14:00:00,555.8983050847457,24.718428747285564,1196.2956680624666,707.7491,809.27502,771.32446,642.75
30399,2022-06-20 15:00:00,459.8,17.86924930060471,1253.4328160332204,518.5714,735.20001,697.42224,689.75
30400,2022-06-20 16:00:00,672.55,21.08839913088985,1228.7623630170547,549.7166,708.67501,685.9733,699.0
30401,2022-06-20 17:00:00,187.01666666666668,31.410876561643338,1123.9655596171697,132.7292,0.0,673.92,629.75
30402,2022-06-20 18:00:00,19.85,44.072641231005946,946.1841348003617,294.0421,196.2750025,483.9822,496.0
30403,2022-06-20 19:00:00,136.55,57.50364921531709,707.5335988702004,341.8352,338.775,320.2311,316.875
30404,2022-06-20 20:00:00,96.91666666666669,71.20619446782918,424.27759146166807,231.0319,255.7500025,150.6489,158.375
30418,2022-06-21 10:00:00,71.15,76.74381835687386,301.95364046614554,164.762,187.225,82.80889,144.125
30419,2022-06-21 11:00:00,176.35,63.00184119388542,597.7854595682176,359.5711,421.6,271.52,341.125
30420,2022-06-21 12:00:00,556.6666666666666,49.42633012895697,856.4920792603839,566.2533,630.70001,421.06668,514.25
30421,2022-06-21 13:00:00,737.1,36.36010154613851,1060.4430709435267,528.7907,764.2,641.0133,663.75
30422,2022-06-21 14:00:00,682.55,24.762506908893048,1195.7395115793893,502.63340000000005,830.0,774.1511,761.75
30423,2022-06-21 15:00:00,644.1333333333333,17.888118892868803,1253.1611723265778,748.9297,936.525,714.0267,806.0
30424,2022-06-21 16:00:00,428.05,21.068040426430002,1228.7948618989524,518.9755,674.57501,670.57776,774.0
30425,2022-06-21 17:00:00,110.73333333333332,31.3724732417313,1124.3011040849237,377.993,370.000005,595.07556,693.0
30426,2022-06-21 18:00:00,122.55,44.02749668549195,946.8009757954181,401.7933,376.1,505.40445,474.125
30427,2022-06-21 19:00:00,136.21666666666667,57.45538067372358,708.3908174405345,431.4568,506.375005,355.96445,253.875
30428,2022-06-21 20:00:00,79.08333333333333,71.15621899567398,425.3178873207426,255.6738,274.70000500000003,147.00444,99.15625
30442,2022-06-22 10:00:00,91.53333333333332,76.7941152939283,300.7981057411047,151.09890000000001,171.0500025,85.92,67.9375
30443,2022-06-22 11:00:00,216.91666666666663,63.05228524101836,596.6922105221433,274.8931,352.05,272.74667,162.25
30444,2022-06-22 12:00:00,433.6333333333333,49.47616312707091,855.535767627563,385.16110000000003,523.525005,507.68,261.5
30445,2022-06-22 13:00:00,700.2833333333333,36.40759369226225,1059.6890163998328,691.4222,803.05,680.44446,370.375
30446,2022-06-22 14:00:00,732.55,24.801956270693797,1195.239250314318,891.7533999999999,920.77501,777.5289,467.5
30447,2022-06-22 15:00:00,674.6166666666667,17.90032638499085,1252.9489449370992,885.9186,970.45,682.61334,541.5
30448,2022-06-22 16:00:00,690.6333333333333,21.042120468277627,1228.8852799494136,683.9438,879.37501,646.5244,589.0
30449,2022-06-22 17:00:00,160.92307692307693,31.33064478672481,1124.6881543530856,445.7325,528.4000149999999,618.2756,588.75
30450,2022-06-22 18:00:00,350.5,43.98035065561675,947.4584300636128,621.8340000000001,634.4000100000001,519.66223,535.25
30451,2022-06-22 19:00:00,486.03333333333336,57.40609768218639,709.2740199053555,469.66749999999996,479.65002,339.82224,417.375
30452,2022-06-22 20:00:00,266.43333333333334,71.10601635687036,426.3667978122499,168.4924,93.675,129.31555,231.5
30466,2022-06-23 10:00:00,144.01666666666668,76.84442204571155,299.6453345635388,162.8941,180.375005,80.90667,114.84375
30467,2022-06-23 11:00:00,376.25,63.10199298455225,595.6197359782624,391.019,414.150005,276.97778,319.0
30468,2022-06-23 12:00:00,590.25,49.5243742373354,854.6158571491123,603.811,624.97501,486.3289,506.875
30469,2022-06-23 13:00:00,634.4666666666667,36.452257577334315,1058.9835404296225,775.0319,799.30003,649.0845,648.5
30470,2022-06-23 14:00:00,704.4166666666666,24.836738394524396,1194.7954659377913,889.9624,916.2,754.2222,731.75
30471,2022-06-23 15:00:00,753.45,17.9058678428448,1252.7962753900556,756.6610000000001,730.82501,725.4044,751.25
30472,2022-06-23 16:00:00,522.2,21.01066049914158,1229.033309473114,644.4823,605.15,757.24445,720.0
30473,2022-06-23 17:00:00,197.36666666666667,31.28544350319155,1125.1259750440472,652.3023,856.82501,655.98224,637.5
30474,2022-06-23 18:00:00,332.68333333333334,43.931270349671564,948.1553852292078,501.9565,447.600015,436.56888,518.25
30475,2022-06-23 19:00:00,406.1,57.355873825783775,710.1817932667489,312.6477,239.375005,300.76443,373.375
30476,2022-06-23 20:00:00,311.35,71.05566271823933,427.42270617895724,127.53139999999999,26.1000005,138.88,207.5
30490,2022-06-24 10:00:00,125.48333333333332,76.89466194838273,298.4970177219977,159.2671,184.5750025,93.86667,98.53125
30491,2022-06-24 11:00:00,347.71666666666664,63.15088970694938,594.5695698443441,394.6743,419.17501,300.90668,288.5
30492,2022-06-24 12:00:00,583.9,49.57089362803121,853.733621060739,552.4129,635.9499999999999,511.02222,453.375
30493,2022-06-24 13:00:00,588.9666666666667,36.4940343647649,1058.3275695696304,608.0619,758.95002,684.99554,602.5
30494,2022-06-24 14:00:00,551.4833333333333,24.866819114457197,1194.408675887623,637.6199,842.3,801.92,754.75
